Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
151,CA-2014-169061,3/5/2014,3/8/2014,Second Class,Consumer,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,3,0,15.4752
152,CA-2014-169061,3/5/2014,3/8/2014,Second Class,Consumer,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.5889
153,CA-2014-169061,3/5/2014,3/8/2014,Second Class,Consumer,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0,5.3998
154,CA-2014-169061,3/5/2014,3/8/2014,Second Class,Consumer,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,6,0.2,16.7508
155,CA-2014-169061,3/5/2014,3/8/2014,Second Class,Consumer,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.9754
156,CA-2014-156587,3/7/2014,3/8/2014,First Class,Consumer,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801
157,CA-2014-156587,3/7/2014,3/8/2014,First Class,Consumer,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3,0,4.6644
158,CA-2014-156587,3/7/2014,3/8/2014,First Class,Consumer,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0,4.8588
159,US-2014-131982,3/7/2014,3/11/2014,Second Class,Home Office,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
160,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,Corporate,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,5,0,9.499
161,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,Corporate,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,5,0,0
162,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,Corporate,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6,0.2,21.8352
163,CA-2014-104563,3/7/2014,3/12/2014,Standard Class,Corporate,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,2,0.2,54.1764
164,US-2014-100279,3/10/2014,3/14/2014,Standard Class,Consumer,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0,10.7424
165,US-2014-140116,3/10/2014,3/17/2014,Standard Class,Consumer,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,3,0.2,-15.9102
166,US-2014-140116,3/10/2014,3/17/2014,Standard Class,Consumer,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,4,0.2,9.3564
167,CA-2014-166884,3/11/2014,3/16/2014,Second Class,Consumer,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,5,0.2,2.288
168,CA-2014-166884,3/11/2014,3/16/2014,Second Class,Consumer,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.464,6,0.2,1.7004
169,CA-2014-158337,3/11/2014,3/14/2014,Second Class,Consumer,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,14,0,49.014
170,CA-2014-114790,3/11/2014,3/13/2014,Second Class,Corporate,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0,38.1576
171,CA-2014-114790,3/11/2014,3/13/2014,Second Class,Corporate,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0,14.1728
172,CA-2014-114790,3/11/2014,3/13/2014,Second Class,Corporate,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,3,0,164.6316
173,CA-2014-114790,3/11/2014,3/13/2014,Second Class,Corporate,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,3,0,7.0218
174,US-2014-103338,3/11/2014,3/15/2014,Standard Class,Consumer,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0,2.0748
175,CA-2014-157623,3/14/2014,3/18/2014,Standard Class,Corporate,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0,4.752
176,CA-2014-157623,3/14/2014,3/18/2014,Standard Class,Corporate,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0,1.2506
177,US-2014-125521,3/14/2014,3/19/2014,Standard Class,Home Office,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,284.98
178,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,Consumer,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672
179,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,Consumer,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.2392
180,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,Consumer,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0,6.624
181,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,Consumer,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0,5.7672
182,CA-2014-114510,3/14/2014,3/19/2014,Standard Class,Consumer,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,2,0.2,20.1656
183,CA-2014-152618,3/14/2014,3/17/2014,First Class,Home Office,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.047
184,CA-2014-152618,3/14/2014,3/17/2014,First Class,Home Office,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64
185,CA-2014-100293,3/14/2014,3/18/2014,Standard Class,Home Office,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,6,0.2,31.8696
186,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,Consumer,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847
187,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,Consumer,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,3,0.2,5.1408
188,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,Consumer,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.7,-5.5338
189,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,Consumer,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,4,0.7,-31.6712
190,CA-2014-149958,3/15/2014,3/19/2014,Standard Class,Consumer,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,3,0.2,47.8152
191,CA-2014-157609,3/16/2014,3/21/2014,Second Class,Home Office,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.495
192,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,Consumer,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.5742
193,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,Consumer,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,0,23.59
194,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,Consumer,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0,5.7072
195,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,Consumer,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0,25.098
196,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,Consumer,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.2224
197,US-2014-148838,3/17/2014,3/21/2014,Standard Class,Corporate,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,7,0.4,-447.5947
198,US-2014-148838,3/17/2014,3/21/2014,Standard Class,Corporate,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.4,-553.6476
199,US-2014-148838,3/17/2014,3/21/2014,Standard Class,Corporate,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,3,0.4,-122.7816
200,US-2014-148838,3/17/2014,3/21/2014,Standard Class,Corporate,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86,7,0,16.3842
201,US-2014-148838,3/17/2014,3/21/2014,Standard Class,Corporate,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04,4,0,75.9696
202,CA-2014-158442,3/17/2014,3/17/2014,Same Day,Consumer,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336
203,CA-2014-158442,3/17/2014,3/17/2014,Same Day,Consumer,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,1,0.2,1.8792
204,CA-2014-158442,3/17/2014,3/17/2014,Same Day,Consumer,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,3,0.2,5.4432
205,US-2014-164763,3/17/2014,3/21/2014,Standard Class,Corporate,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0,5.3721
206,US-2014-164763,3/17/2014,3/21/2014,Standard Class,Corporate,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0,14.9156
207,US-2014-164763,3/17/2014,3/21/2014,Standard Class,Corporate,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504
208,US-2014-164763,3/17/2014,3/21/2014,Standard Class,Corporate,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16,4,0,7.68
209,US-2014-164763,3/17/2014,3/21/2014,Standard Class,Corporate,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.4942
210,CA-2014-127859,3/17/2014,3/20/2014,Second Class,Corporate,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.1528
211,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Home Office,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.426
212,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Home Office,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.0784
213,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Home Office,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21.376,4,0.2,7.4816
214,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Home Office,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002
215,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Home Office,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766
216,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Home Office,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936,3,0.2,5.9175
217,CA-2014-145317,3/18/2014,3/23/2014,Standard Class,Home Office,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,3,0.2,15.294
218,CA-2014-111871,3/18/2014,3/21/2014,Second Class,Home Office,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49
219,US-2014-131275,3/18/2014,3/24/2014,Standard Class,Home Office,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,0,14.43
220,US-2014-131275,3/18/2014,3/24/2014,Standard Class,Home Office,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,0.2,415.9896
221,US-2014-131275,3/18/2014,3/24/2014,Standard Class,Home Office,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,0,334.1142
222,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,3,0.2,28.3479
223,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,OFF-LA-10000443,Office Supplies,Labels,Avery 501,11.808,4,0.2,3.9852
224,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962
225,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737
226,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.992,3,0.2,1.3728
227,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,20.016,3,0.2,5.5044
228,CA-2014-103989,3/19/2014,3/21/2014,First Class,Corporate,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",170.24,2,0.2,53.2
229,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,Consumer,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
230,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,Consumer,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
231,US-2014-107405,3/21/2014,3/25/2014,Standard Class,Corporate,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,1,0.2,-3.8646
232,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,Corporate,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,0,909.9818
233,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,Corporate,OFF-LA-10004409,Office Supplies,Labels,Avery 492,14.4,5,0,6.624
234,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,Corporate,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3,0,60.2553
235,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,Corporate,OFF-AR-10001573,Office Supplies,Art,American Pencil,9.32,4,0,2.7028
236,CA-2014-163223,3/21/2014,3/25/2014,Standard Class,Corporate,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
237,US-2014-155544,3/21/2014,3/25/2014,Standard Class,Consumer,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,5,0.2,22.2
238,US-2014-155544,3/21/2014,3/25/2014,Standard Class,Consumer,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952,3,0.2,6.5904
239,US-2014-155544,3/21/2014,3/25/2014,Standard Class,Consumer,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.9188
240,US-2014-158057,3/22/2014,3/26/2014,Standard Class,Consumer,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604
241,US-2014-158057,3/22/2014,3/26/2014,Standard Class,Consumer,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7,-39.4565
242,CA-2014-148040,3/22/2014,3/26/2014,Standard Class,Corporate,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235
243,CA-2014-148040,3/22/2014,3/26/2014,Standard Class,Corporate,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.352,3,0.2,-35.3646
244,US-2014-129609,3/22/2014,3/22/2014,Same Day,Consumer,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0,6.512
245,CA-2014-120838,3/23/2014,3/26/2014,Second Class,Consumer,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.904
246,CA-2014-120838,3/23/2014,3/26/2014,Second Class,Consumer,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752,6,0.2,37.797
247,CA-2014-164749,3/23/2014,3/26/2014,First Class,Consumer,OFF-LA-10004484,Office Supplies,Labels,Avery 476,9.912,3,0.2,3.2214
248,CA-2014-147235,3/24/2014,3/28/2014,Standard Class,Consumer,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,0,11.703
249,CA-2014-143637,3/24/2014,3/29/2014,Second Class,Consumer,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,0,14.5728
250,CA-2014-148586,3/25/2014,4/1/2014,Standard Class,Consumer,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,7,0.1,65.2064
251,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,Consumer,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2,0,1.9024
252,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,Consumer,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0,3.72
253,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,Consumer,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.918
254,CA-2014-128237,3/25/2014,3/30/2014,Standard Class,Consumer,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,0,9.9216
255,CA-2014-138436,3/26/2014,3/30/2014,Standard Class,Corporate,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0,8.619
256,CA-2014-141838,3/26/2014,3/31/2014,Second Class,Corporate,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2,0,0.84
257,CA-2014-141838,3/26/2014,3/31/2014,Second Class,Corporate,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284
258,CA-2014-141838,3/26/2014,3/31/2014,Second Class,Corporate,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.784,2,0.2,2.8784
259,CA-2014-100860,3/26/2014,3/30/2014,Second Class,Consumer,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,0,9
260,US-2014-137869,3/28/2014,4/2/2014,Standard Class,Consumer,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0,2.8764
261,US-2014-137869,3/28/2014,4/2/2014,Standard Class,Consumer,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,0,106.6248
262,CA-2014-100881,3/28/2014,4/1/2014,Standard Class,Home Office,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782
263,US-2014-117380,3/28/2014,4/3/2014,Standard Class,Home Office,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.588,1,0.4,-143.2548
264,CA-2014-137274,3/29/2014,4/2/2014,Standard Class,Consumer,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.841,3,0.3,-152.7156
265,CA-2014-169033,3/30/2014,4/3/2014,Standard Class,Consumer,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,49.65,5,0,20.853
266,CA-2014-133424,3/30/2014,4/4/2014,Standard Class,Corporate,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0,0
267,CA-2014-133424,3/30/2014,4/4/2014,Standard Class,Corporate,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0,22.2
268,US-2014-105151,3/30/2014,3/31/2014,First Class,Corporate,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,0,2.94
269,CA-2014-131247,3/30/2014,4/4/2014,Standard Class,Consumer,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
270,CA-2014-162089,3/30/2014,4/1/2014,First Class,Home Office,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,0.2,113.3055
271,CA-2014-162089,3/30/2014,4/1/2014,First Class,Home Office,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944,7,0.2,88.1804
272,CA-2014-162089,3/30/2014,4/1/2014,First Class,Home Office,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.302,7,0.3,-9.093
273,US-2014-113124,3/30/2014,4/5/2014,Standard Class,Consumer,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.465
274,CA-2014-128055,3/31/2014,4/5/2014,Standard Class,Consumer,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2,252.588
275,CA-2014-128055,3/31/2014,4/5/2014,Standard Class,Consumer,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0,14.8344
276,CA-2014-112403,3/31/2014,3/31/2014,Same Day,Consumer,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,1,0.7,-0.5964
277,US-2014-104759,3/31/2014,4/4/2014,Standard Class,Consumer,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.134,7,0.8,-13.8278
278,US-2014-104759,3/31/2014,4/4/2014,Standard Class,Consumer,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,2,0.2,13.9972
279,CA-2014-101770,3/31/2014,4/4/2014,Standard Class,Corporate,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1,0.7,-1.3083
280,CA-2014-130428,3/31/2014,3/31/2014,Same Day,Consumer,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7,0.2,98.4802
281,CA-2014-130428,3/31/2014,3/31/2014,Same Day,Consumer,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,5,0.7,-10.116
282,CA-2014-130428,3/31/2014,3/31/2014,Same Day,Consumer,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,0.2,1.0584
283,US-2014-157021,4/1/2014,4/6/2014,Second Class,Consumer,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,0,14.8
284,US-2014-157021,4/1/2014,4/6/2014,Second Class,Consumer,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,0.2,5.5536
